speaker,original_speakerid_in_metadata,gender,ethnicity,occupation_type,education_type,occupation,education,childcity,childloc,childzip,childstate,childLat,childLong,teencity,teenloc,teenzip,teenstate,teenLat,teenLong,adultcity,adultzip,adultstate,MT_taskname,consented_for_audio_to_be_public,origin,childLatJittered,childLongJittered,birthyear,childLatJittered_day2,childLongJittered_day2,childLatJittered_day3,childLongJittered_day3
1755,555,F,white,Sales Representative,somecoll,3,3,Gorham,suburban,4038,ME,43.7036174,-70.4637804,Biddeford,urban,4005,ME,43.492125,-70.4853676,Biddeford,4005.0,ME,2016_10_19_10_VdpMd,yes,MechanicalTurkProject,43.69867735753317,-70.46246823034406,1996.0,43.67751027591153,-70.42690022278671,43.66977259618863,-70.47078643341848
1756,556,M,white,writer,bach,4,4,Preston,suburban,6365,CT,41.5186523,-72.0065973,Preston,suburban,6365,CT,41.5186523,-72.0065973,Hartford,6101.0,CT,2016_10_19_16_bbqhN,yes,MechanicalTurkProject,41.513421785192165,-72.01549294209666,1970.0,41.49113172066878,-72.01759312180533,41.533016877353404,-72.02617261962763
1760,560,M,white,Golfer Care,bach,4,4,Westport,rural,2790,MA,41.5991765,-71.0823714,Westport,rural,2790,MA,41.5991765,-71.0823714,Westport,2790.0,MA,2016_10_20_13_jvkfl,yes,MechanicalTurkProject,41.60443757846227,-71.09013968647885,1986.0,41.60525349495566,-70.9669428191441,41.53757962431925,-70.98436801423439
1762,562,M,white,Salesman ,bach,3,4,Fairfield,suburban,6824,CT,41.1730393,-73.280818,Fairfield,suburban,6824,CT,41.1730393,-73.280818,Bryn Athyn ,19009.0,PA,2016_10_20_17_BqvNx,no,MechanicalTurkProject,41.173168033720096,-73.28684736079367,1994.0,41.215494346366505,-73.28688671392787,41.203654638310006,-73.37997003022932
1763,563,M,white,Teaching Assistant,bach,3,4,Camden,rural,4843,ME,44.2384055,-69.0640391,Camden,rural,4843,ME,44.2384055,-69.0640391,Camden,4843.0,ME,2016_10_20_17_rnDID,yes,MechanicalTurkProject,44.23816064356265,-69.06351551307344,1990.0,44.23706396045759,-69.03875518029301,44.234320892032564,-69.08849219343038
1764,564,M,white,Student,high,3,2,Greenwich,suburban,6870,CT,41.0235507,-73.5712352,Greenwich,suburban,6870,CT,41.0235507,-73.5712352,Greenwich,6870.0,CT,2016_10_20_19_XeHEc,yes,MechanicalTurkProject,41.0177575222543,-73.57836616550105,1998.0,40.98173738047824,-73.62164581958905,41.004130724253265,-73.64208866289162
1765,565,F,white,deli manager,somecoll,2,3,Claremont,suburban,3743,NH,43.3607254,-72.3269286,Claremont,suburban,3743,NH,43.3607254,-72.3269286,Cornish,3745.0,NH,2016_10_20_20_SJDsE,yes,MechanicalTurkProject,43.364757298005614,-72.33223762504184,1988.0,43.361575218985365,-72.24928577534274,43.371420603469836,-72.28139883387672
1766,566,M,white,Student,bach,3,4,South Kingstown ,suburban,2879,RI,41.4240132,-71.534272,South Kingstown,suburban,2879,RI,41.4240132,-71.534272,South Kingstown,2879.0,RI,2016_10_21_0_mFiFJ,no,MechanicalTurkProject,41.42499010182674,-71.53970553754645,1993.0,41.41618434406807,-71.53204293043828,41.413238728912916,-71.52221463156843
1767,567,M,white,Bookkeeper,bach,3,4,Coventry,rural,2816,RI,41.6920463,-71.6191159,Coventry,rural,2816,RI,41.6920463,-71.6191159,Hope,2831.0,RI,2016_10_21_12_TrIkf,yes,MechanicalTurkProject,41.69853570900481,-71.6200320066873,1992.0,41.71932387311272,-71.6746550131793,41.66186177820656,-71.69410160739062
1769,569,M,white,Student,somecoll,3,3,Danbury,suburban,6810,CT,41.3742839,-73.4576107,Danbury,suburban,6810,CT,41.3742839,-73.4576107,New Haven,6515.0,CT,2016_10_22_2_TXFes,no,MechanicalTurkProject,41.36813308245345,-73.45664410270624,1996.0,41.45032680573453,-73.49773448003063,41.416501954319685,-73.43702443638787
1770,570,M,white,Pogrammer Analyst,assoc,3,3,West Warwick,suburban,2893,RI,41.6790059,-71.5186877,West Warwick,suburban,2893,RI,41.6790059,-71.5186877,West Warwick,2893.0,RI,2016_10_22_10_CbTcf,no,MechanicalTurkProject,41.67229393663127,-71.52476987244523,1989.0,41.69989382352327,-71.48343205246029,41.65388549646821,-71.43662305248556
1774,574,F,white,transcriptionist,somecoll,4,3,Belfast,rural,4915,ME,44.4635016,-69.0375706,Belfast,rural,4915,ME,44.4635016,-69.0375706,Monroe,4951.0,ME,2016_10_22_18_NCMGs,yes,MechanicalTurkProject,44.46051375505894,-69.0406888091904,1982.0,44.44804870090545,-69.04974543087387,44.33504934634495,-69.04162824351482
1775,575,F,white,Alarm dispatcher,somecoll,4,3,Piermont,rural,3779,NH,43.9618502,-72.0012913,Piermont,rural,3779,NH,43.9618502,-72.0012913,Piermont,3779.0,NH,2016_10_23_9_sNOlu,yes,MechanicalTurkProject,43.96645301846024,-72.00611016388041,1957.0,43.89677029187507,-71.85166090266983,43.91310335088896,-71.8330422559571
1778,578,M,white,Hotel Sales,grad,3,5,West Warwick,suburban,2893,RI,41.6790059,-71.5186877,West Warwick,suburban,2893,RI,41.6790059,-71.5186877,Cranston,2910.0,RI,2016_10_23_14_EKzpO,yes,MechanicalTurkProject,41.68248473818583,-71.52107140309582,1989.0,41.66197093452971,-71.63221632031878,41.67322513898223,-71.67893226807026
1779,579,M,white,Truck Driver,somecoll,5,3,Medford,suburban,2155,MA,42.4238395,-71.1076732,Medford,suburban,2155,MA,42.4238395,-71.1076732,Medford,2155.0,MA,2016_10_23_14_QUfDq,yes,MechanicalTurkProject,42.4213369479294,-71.1036808262632,1987.0,42.46413808516971,-71.16696314080896,42.487900761944694,-71.2112115258457
1780,580,M,white,Plumbing & Heating Sales,somecoll,3,3,Naples,rural,4055,ME,43.9757686,-70.6392975,Naples,rural,4055,ME,43.9757686,-70.6392975,Norway,4068.0,ME,2016_10_23_16_rsClM,no,MechanicalTurkProject,43.97259827863525,-70.629342906587,1951.0,43.95727873798052,-70.5326958318731,43.911640237174524,-70.59724972789678
1783,583,M,white,Mechanical Engineering Co-Op,somecoll,4,3,Williamstown,suburban,1267,MA,42.6716169,-73.2469815,Pelham,suburban,1002,MA,42.3639768,-72.4585072,Troy,12180.0,NY,2016_10_24_17_QxgLA,yes,MechanicalTurkProject,42.67546511887778,-73.23718547333796,1995.0,42.588198283626326,-73.1810579156303,42.554320509739945,-73.10503178362067
1785,585,M,white,Railroad Disptacher,assoc,4,3,Johnston,suburban,2919,RI,41.8274402,-71.5198792,Johnston,suburban,2919,RI,41.8274402,-71.5198792,Pascoag,2859.0,RI,2016_10_24_20_vLlRo,yes,MechanicalTurkProject,41.82959717426827,-71.51835800420434,1985.0,41.79570378430367,-71.45415726652726,41.74831271458583,-71.50457298724312
1787,587,M,white,teacher,bach,3,4,Providence,urban,2903,RI,41.8182303,-71.4090877,Little Compton,rural,2837,RI,41.5187687,-71.1672468,Hamden,6514.0,CT,2016_10_25_13_PXrzU,yes,MechanicalTurkProject,41.81760885332781,-71.40707585206657,1980.0,41.78107888612578,-71.2923783498894,41.80835707885959,-71.17731772978098
1790,590,M,white,Software Developer,somecoll,3,3,Hooksett,suburban,3106,NH,43.0825841,-71.4468778,Hooksett,suburban,3106,NH,43.0825841,-71.4468778,Rochester,14623.0,NY,2016_10_25_20_rvDqS,yes,MechanicalTurkProject,43.08697932360825,-71.44561879806194,1994.0,43.0612699175607,-71.34862789188718,43.08869709403313,-71.224670579639
1794,594,F,white,legal,grad,2,5,Ludlow,rural,5149,VT,43.3805531,-72.7121236,Ludlow,rural,5149,VT,43.3805531,-72.7121236,Warren,1083.0,MA,2016_10_26_11_ApIvB,yes,MechanicalTurkProject,43.37422753853105,-72.7204155925131,1985.0,43.329710032265744,-72.67675173885165,43.28222501419338,-72.66854053093496
1796,596,M,white,Merchandiser,somehigh,3,1,Danielson,suburban,6239,CT,41.7940402,-71.8545346,Danielson,suburban,6239,CT,41.7940402,-71.8545346,Danielson,6239.0,CT,2016_10_26_14_eclho,yes,MechanicalTurkProject,41.7965418682081,-71.85721882960758,1981.0,41.795290141368696,-71.82784541661569,41.79073023178082,-71.8539499639025
1800,600,F,white,LICENSED UCC PASTOR,grad,4,5,SHARON,rural,5065,VT,43.7824769,-72.4233631,SHARON,rural,5065,VT,43.7824769,-72.4233631,SHARON,5065.0,VT,2016_10_27_18_viVeV,yes,MechanicalTurkProject,43.78244154544534,-72.4309717281978,1948.0,43.820542216430006,-72.4223543898825,43.81248114116604,-72.4013776053652
1801,601,M,white,Landscaper,somecoll,4,3,Sandgate,rural,5776,VT,43.252732,-73.1973613,Bennington,suburban,5201,VT,42.869213,-73.1285154,Arlington,5250.0,VT,2016_10_28_10_IafbV,yes,MechanicalTurkProject,43.25573523104301,-73.19508348474804,1995.0,43.29666558735602,-73.09923125638664,43.313498525655746,-72.99126979546992
1805,605,M,black,Research,bach,3,4,Lynn,urban,1902,MA,42.4710392,-70.9415353,Lynn,urban,1902,MA,42.4710392,-70.9415353,Brunswick,4011.0,ME,2016_10_28_19_LbbiY,yes,MechanicalTurkProject,42.47708587238576,-70.94499991879094,1988.0,42.398920135681486,-70.85430940926416,42.41414513374046,-70.93413827895513
1806,606,M,white,Electrician,somecoll,4,3,New Bedford,urban,2745,MA,41.700737,-70.9505465,New Bedford,urban,2746,MA,41.6616943,-70.9412078,New Bedford,2746.0,MA,2016_10_28_20_tHJAC,no,MechanicalTurkProject,41.70375554638543,-70.95861899282279,1991.0,41.71995781811492,-70.91026789846919,41.79924025408445,-70.87286624578464
1810,610,M,white,software,bach,3,4,portland,suburban,4101,ME,43.6626067,-70.257949,nashua,suburban,3060,NH,42.7410867,-71.4582661,manchester,,NH,2016_10_29_15_NtAzu,yes,MechanicalTurkProject,43.660654934910525,-70.2539026678517,1972.0,43.65281160363831,-70.24006408656476,43.661463284567475,-70.26076882185839
1811,611,M,white,Delivery Driver,somecoll,5,3,Winterport,rural,4496,ME,44.6503837,-68.9088903,Hampden,rural,4444,ME,44.7289801,-68.9499635,Hampden,4444.0,ME,2016_10_29_22_cFEms,yes,MechanicalTurkProject,44.6488186896069,-68.9071535986915,1991.0,44.70894607799489,-68.76141723283475,44.67182791265128,-68.74675454547321
1812,612,F,white,Veterinary Technician,assoc,4,3,Dexter,rural,4930,ME,45.0275716,-69.3179702,Dexter,rural,4930,ME,45.0275716,-69.3179702,Newport,4953.0,ME,2016_10_30_10_RuYHd,yes,MechanicalTurkProject,45.03222970429227,-69.32536504786869,1986.0,44.95986868370656,-69.39097412132114,44.85760932908742,-69.46397761955163
1813,613,F,white,Assistant Manager,somecoll,2,3,Camden,suburban,4843,ME,44.2384055,-69.0640391,Camden,suburban,4843,ME,44.2384055,-69.0640391,Camden,4843.0,ME,2016_10_30_13_fzpIs,yes,MechanicalTurkProject,44.24092784061263,-69.06741401002684,1991.0,44.29608901247792,-69.10825478445726,44.391045692972725,-69.02109607844639
1814,614,M,white,Engineer,somecoll,4,3,Newburyport,suburban,1950,MA,42.8123585,-70.8910952,Newburyport,suburban,1950,MA,42.8123585,-70.8910952,Newburyport,1950.0,MA,2016_10_30_15_ppqOn,yes,MechanicalTurkProject,42.806790363358594,-70.88674542259655,1997.0,42.81104534795503,-70.87610986431814,42.81765701841803,-70.82734681171533
1816,616,M,white,Information Systems Support Specialist,assoc,3,3,Howland,rural,4493,ME,45.2368243,-68.5245758,howland,rural,4493,ME,45.2368243,-68.5245758,Howland,4493.0,ME,2016_10_30_16_XAoaW,yes,MechanicalTurkProject,45.23359511798999,-68.51764441279917,1993.0,45.2115487727735,-68.56358675848162,45.20101660595858,-68.50217057804218
1823,623,M,white,carpenter,high,4,2,newfield,rural,4095,ME,43.6289088,-70.9068341,newfield,rural,4095,ME,43.6289088,-70.9068341,portland,,ME,2016_11_1_14_OWvGK,yes,MechanicalTurkProject,43.62866446482556,-70.89952009557153,1984.0,43.68686368510042,-70.93611753176688,43.77534692187529,-70.83471890244604
1825,625,M,white,Behavioral Health Professional,bach,3,4,Andover,suburban,1810,MA,42.6480437,-71.1617514,Andover,suburban,1810,MA,42.6480437,-71.1617514,Biddeford,4005.0,ME,2016_11_1_22_nKIaB,yes,MechanicalTurkProject,42.6475397054958,-71.16457091628432,1990.0,42.6163197808564,-71.23509058213085,42.59594881284672,-71.28343515190967
1826,626,M,white,IT Support,bach,4,4,Corinth,rural,4427,ME,44.9805383,-69.0108798,Corinth,rural,4427,ME,44.9805383,-69.0108798,Corinth,4427.0,ME,2016_11_2_5_xIXvN,yes,MechanicalTurkProject,44.987039497538994,-69.00866324940596,1990.0,44.95069613328007,-69.11018667507776,44.95188582510654,-69.17401615305425
1827,627,M,white,Real Estate Agent,bach,3,4,Newton,suburban,2466,MA,42.3444566,-71.2486166,Newton,suburban,2466,MA,42.3444566,-71.2486166,Newton,2466.0,MA,2016_11_2_11_QFHGl,yes,MechanicalTurkProject,42.341703206804176,-71.24865743855628,1993.0,42.36374410989495,-71.21507575083746,42.32456401041171,-71.16872562941394
1829,629,F,white,Office Manager,somehigh,2,1,Windham,suburban,4062,ME,43.7946894,-70.4053294,Windham,suburban,4062,ME,43.7946894,-70.4053294,Gray,4039.0,ME,2016_11_2_16_Wmbqp,yes,MechanicalTurkProject,43.78883273496217,-70.40540203435587,1979.0,43.74846241817327,-70.47155577890068,43.76075144359199,-70.49278187981648
1834,634,F,white,Administrative Assistant,bach,3,4,North Swanzey,suburban,3431,NH,42.9650443,-72.2948028,North Walpole,suburban,3609,NH,43.1439322,-72.4464368,Salisbury,21801.0,MD,2016_11_6_18_wxFlf,yes,MechanicalTurkProject,42.96243127581214,-72.29702440865015,1991.0,42.952669704895726,-72.29513936361462,42.914963757247456,-72.33257811404498
1838,638,F,white,MTURK,assoc,5,3,Laconia,urban,3246,NH,43.5764196,-71.4810196,Laconia,urban,3246,NH,43.5764196,-71.4810196,Laconia,3246.0,NH,2016_11_7_9_WGade,yes,MechanicalTurkProject,43.57651354975537,-71.4714893091633,1993.0,43.6018144407536,-71.50012657425958,43.569064219066235,-71.46740126758783
1841,641,M,white,Information Technology,grad,4,5,Watertown,suburban,6795,CT,41.6238921,-73.1261953,Watertown,suburban,6795,CT,41.6238921,-73.1261953,Arlington,2476.0,MA,2016_11_8_10_jCmof,yes,MechanicalTurkProject,41.625402232477526,-73.11797540895343,1969.0,41.62050379617948,-73.03478221442322,41.622436553641265,-72.9779443817845
1844,644,M,white,Analyst,bach,3,4,Wrentham,suburban,2093,MA,42.0526709,-71.356858,Wrentham,suburban,2093,MA,42.0526709,-71.356858,Wrentham,2093.0,MA,2016_11_8_21_PCkIT,yes,MechanicalTurkProject,42.0454769870726,-71.36571166427484,1990.0,42.07471369787546,-71.31413610233382,42.099852156262216,-71.27992613148737
1845,645,M,white,Software Developer,somehigh,3,1,Danvers,suburban,1923,MA,42.5741744,-70.9505165,Danvers,suburban,1923,MA,42.5741744,-70.9505165,Danvers,1923.0,MA,2016_11_9_0_LFBQL,yes,MechanicalTurkProject,42.57068935577709,-70.95733519331107,1997.0,42.62135508889247,-70.9657877150181,42.65593740097285,-71.01357128754772
1846,646,M,white,Corrections Officer,bach,4,4,Boston,urban,2121,MA,42.3062667,-71.0858974,Boston,urban,2121,MA,42.3062667,-71.0858974,Waltham,2453.0,MA,2016_11_9_4_hoTvf,yes,MechanicalTurkProject,42.31076875485143,-71.08033212626901,1984.0,42.34638878495342,-71.02275321822333,42.36184827686631,-70.90613640907284
1848,648,M,white,Private Tutor,bach,4,4,Cranston,suburban,2910,RI,41.7749988,-71.4355935,Johnston,suburban,2919,RI,41.8274402,-71.5198792,West Kingston,2892.0,RI,2016_11_9_13_Fhmqy,yes,MechanicalTurkProject,41.7682943570021,-71.4304024490014,1985.0,41.811536749085775,-71.46092739209861,41.86367061905614,-71.48043991934541
1849,649,M,asianindian,Self Employed,high,4,2,Keene,suburban,3431,NH,42.9650443,-72.2948028,Keene,suburban,3431,NH,42.9650443,-72.2948028,Keene,3431.0,NH,2016_11_9_15_bzrzb,yes,MechanicalTurkProject,42.960089724593104,-72.28646805615607,1998.0,42.8947322971972,-72.28820762945506,42.83288763205457,-72.3320632901265
1850,650,M,white,WRITER,bach,4,4,BEDFORD,suburban,3110,NH,42.9355843,-71.5368709,BEDFORD,suburban,3110,NH,42.9355843,-71.5368709,BOSTON,2138.0,MA,2016_11_9_16_aaRgu,yes,MechanicalTurkProject,42.933039149072336,-71.53225365563331,1990.0,42.92415081095761,-71.5649685952286,42.92412333380521,-71.56611538455722
1852,652,M,white,Independent Contractor,high,3,2,Franklin,suburban,2038,MA,42.0848585,-71.4105714,Franklin,suburban,2038,MA,42.0848585,-71.4105714,Allston,2134.0,MA,2016_11_9_16_WRywM,yes,MechanicalTurkProject,42.08538888436718,-71.40295747304371,1986.0,42.04344478142456,-71.53599930453697,42.0215295563394,-71.53316784643722
1853,653,M,white,Teacher,bach,3,4,Walpole,suburban,2081,MA,42.1462266,-71.2703781,Walpole,suburban,2081,MA,42.1462266,-71.2703781,Jamaica Plain,2130.0,MA,2016_11_10_5_syLIJ,no,MechanicalTurkProject,42.146646450928976,-71.26549390509774,1984.0,42.2294207550836,-71.30222224971796,42.26953741289415,-71.27998393582857
1854,654,M,otherhisp,IT Manager,somecoll,2,3,Naugatuck,suburban,6770,CT,41.4884276,-73.0533835,Naugatuck,suburban,6770,CT,41.4884276,-73.0533835,Milford,6460.0,CT,2016_11_10_13_BiyUS,yes,MechanicalTurkProject,41.48924408571129,-73.05793064439825,1972.0,41.53910118592598,-73.044047219857,41.49685588685922,-73.03309937258125
1855,655,M,white,delivery driver,somecoll,5,3,east hartford,urban,6118,CT,41.7487016,-72.6096858,east hartford,urban,6118,CT,41.7487016,-72.6096858,east hartford,6118.0,CT,2016_11_10_15_bKWix,yes,MechanicalTurkProject,41.74351360703089,-72.60826184689587,1992.0,41.76428047685394,-72.62300347565493,41.716692625876206,-72.58870297655318
1857,657,M,white,Educational Technician III,somecoll,4,3,Skowhegan,suburban,4976,ME,44.78928,-69.6676898,Norridgewock,rural,4957,ME,44.7020674,-69.8433723,Farmington,4938.0,ME,2016_11_10_15_vGjPc,yes,MechanicalTurkProject,44.78304805848294,-69.66962551932714,1991.0,44.763710535455765,-69.6489676454938,44.78624594981438,-69.67974704760167
1862,662,M,white,Data Scientist,bach,3,4,West Greenwich,rural,2817,RI,41.6371044,-71.6783688,West Greenwich,rural,2817,RI,41.6371044,-71.6783688,Cambridge,2140.0,MA,2016_11_12_12_VKBep,yes,MechanicalTurkProject,41.636755998026366,-71.67449924681972,1983.0,41.62635010198031,-71.6436862009337,41.533038214401294,-71.57351131990384
1865,665,M,white,Electrician,somecoll,4,3,Deer Isle,rural,4627,ME,44.2370098,-68.6078455,Deer Isle,rural,4627,ME,44.2370098,-68.6078455,Deer Isle,4627.0,ME,2016_11_12_18_rDvpR,yes,MechanicalTurkProject,44.23841845086671,-68.59883912821448,1973.0,44.22200750467924,-68.57306854691939,44.21534022154427,-68.71214815048336
1867,667,M,white,Biologist,bach,4,4,Southwick,rural,1077,MA,42.0525703,-72.7773529,Southwick,rural,1077,MA,42.0525703,-72.7773529,Kingston,2881.0,RI,2016_11_12_21_HceEW,yes,MechanicalTurkProject,42.05011788023225,-72.77827373272642,1983.0,42.05001373166591,-72.7628436954134,42.03374370681306,-72.83321152772008
1868,668,M,white,Customer Support Advocate,somecoll,3,3,Gorham,suburban,4038,ME,43.7036174,-70.4637804,Yarmouth,suburban,4096,ME,43.7878186,-70.1594465,Portland,4101.0,ME,2016_11_13_2_ptyGr,yes,MechanicalTurkProject,43.70691244197964,-70.47239009928059,1987.0,43.778904694782256,-70.50941819972023,43.83287307071968,-70.53017212934937
1870,670,F,black,Mystery Shopper,somecoll,4,3,Manchester,urban,3102,NH,43.0119153,-71.4911193,Manchester,urban,3104,NH,43.0095519,-71.439782,Manchester,3104.0,NH,2016_11_13_20_QzAUP,yes,MechanicalTurkProject,43.01061812168266,-71.50089291103852,1958.0,43.030973251021976,-71.50080817597356,43.00150407561006,-71.47057249127249
1871,671,M,white,Electrical Engineer,bach,4,4,Plainville,suburban,6062,CT,41.6736388,-72.8597289,Plainville,suburban,6062,CT,41.6736388,-72.8597289,Middletown,6457.0,CT,2016_11_13_21_OFpmG,yes,MechanicalTurkProject,41.68070944421876,-72.8650343055683,1984.0,41.67728484451163,-72.76209555137643,41.71722882251914,-72.79019952981271
1873,673,M,white,Equipment Manager,bach,3,4,Milford,rural,1757,MA,42.1586917,-71.5214188,Milford,rural,1757,MA,42.1586917,-71.5214188,Medford,2155.0,MA,2016_11_14_13_PzUrr,yes,MechanicalTurkProject,42.15345407014693,-71.52274323680463,1983.0,42.17591042672021,-71.60042453868073,42.13911963512684,-71.6658932240359
1874,674,M,white,CSA,high,3,2,derry,rural,3038,NH,42.8927614,-71.2767629,salem,rural,3079,NH,42.7882748,-71.22172,salem,3079.0,NH,2016_11_14_15_QgNuR,yes,MechanicalTurkProject,42.8937241323748,-71.27557654620821,1993.0,42.82263099084347,-71.1481649319195,42.93024046402027,-71.11413601665456
1875,675,M,white,Car Salesman,high,3,2,Acushnet,rural,2743,MA,41.7182175,-70.9011509,Acushnet,rural,2743,MA,41.7182175,-70.9011509,Acushnet,2743.0,MA,2016_11_14_15_rljUC,yes,MechanicalTurkProject,41.71969403661448,-70.90845171282312,1997.0,41.75883313942187,-70.95920905127672,41.77957307688456,-70.92900519233005
1878,678,M,white,Master Scheduler,grad,3,5,Methuen,suburban,1844,MA,42.742751,-71.178588,Methuen,suburban,1844,MA,42.742751,-71.178588,Amesbury,1913.0,MA,2016_11_14_19_qtStB,yes,MechanicalTurkProject,42.7390360305689,-71.17336167122434,1952.0,42.7501966235564,-71.20358628894698,42.74861499851439,-71.11552459225598
1879,679,M,white,Forklift Operator,bach,4,4,North Attleboro,suburban,2760,MA,41.9725026,-71.3352028,North Attleboro,suburban,2760,MA,41.9725026,-71.3352028,North Attleboro,2760.0,MA,2016_11_14_20_AOVXh,yes,MechanicalTurkProject,41.97005486069678,-71.33935795655427,1987.0,42.0074355655096,-71.340033632086,41.980491293934136,-71.42787477997327
1880,680,M,white,Legal Assistant,grad,3,5,Newton,suburban,2458,MA,42.3534095,-71.1878824,Chelmsford,suburban,1824,MA,42.59079,-71.3551823,Chelmsford,1824.0,MA,2016_11_14_20_hSygn,yes,MechanicalTurkProject,42.35026151334641,-71.1877874707858,1981.0,42.339771189300045,-71.20154112593448,42.2139079144247,-71.28248384442509
1882,682,M,white,Engineer,bach,4,4,Newington,suburban,6111,CT,41.6869935,-72.7308382,Newington,suburban,6111,CT,41.6869935,-72.7308382,Newington,6111.0,CT,2016_11_14_23_yRfEM,no,MechanicalTurkProject,41.68001558799027,-72.73866471372908,1989.0,41.73281124518984,-72.8032432995614,41.7589832552839,-72.81669233140558
1883,683,M,mixed,Staples Associate,somecoll,3,3,Milford,suburban,1757,MA,42.1586917,-71.5214188,Milford,suburban,1757,MA,42.1586917,-71.5214188,Providence,2906.0,RI,2016_11_15_10_txGLU,yes,MechanicalTurkProject,42.15277833100394,-71.52246940268785,1995.0,42.264766663377486,-71.54255285705185,42.257799445188084,-71.57902568824476
1884,684,M,white,Mechanical Engineer (Retired),somecoll,6,3,Westfield,suburban,1085,MA,42.1535029,-72.771602,Westfield,suburban,1085,MA,42.1535029,-72.771602,Southwick,1077.0,MA,2016_11_15_11_eIdvS,yes,MechanicalTurkProject,42.149118502969166,-72.76735830171754,1943.0,42.10626027851706,-72.74524137336685,42.04670371689847,-72.8338472417894
1885,685,F,white,Physician,somecoll,1,3,Longmeadow,suburban,1106,MA,42.0475652,-72.5711305,Longmeadow,suburban,1106,MA,42.0475652,-72.5711305,Lancaster,17603.0,PA,2016_11_15_11_gPDmF,yes,MechanicalTurkProject,42.0453171682885,-72.57596232315227,1995.0,42.07933287852108,-72.56336551848112,42.08157347752899,-72.5598628379192
1886,686,F,white,Teacher,bach,3,4,New Haven,urban,6501,CT,41.3065175,-72.9260084,New Haven,urban,6501,CT,41.3065175,-72.9260084,New Haven,6501.0,CT,2016_11_15_14_TIRMz,yes,MechanicalTurkProject,41.29947251819771,-72.91725195685711,1981.0,41.26785741568434,-72.98948845114505,41.2798542789718,-73.04019447117963
1887,687,M,black,Carpentry,bach,4,4,Nobleboro,rural,4555,ME,44.1012015,-69.4827667,Nobleboro,rural,4555,ME,44.1012015,-69.4827667,Keene,3435.0,NH,2016_11_15_17_czcdO,yes,MechanicalTurkProject,44.103955004150805,-69.47637317104292,1992.0,44.13706288813601,-69.39525477541167,44.1687929453677,-69.25215784859157
1888,688,M,white,Bicycle Mechanic,bach,4,4,Rowley,rural,1969,MA,42.7208775,-70.8912222,Rowley,rural,1969,MA,42.7208775,-70.8912222,Rowley,1969.0,MA,2016_11_15_23_ryQCt,yes,MechanicalTurkProject,42.72301579194303,-70.89605193772171,1985.0,42.61643310370116,-70.94708380054776,42.59511172885816,-70.9511402631709
1889,689,M,white,IT Administrator,grad,3,5,Barton,rural,5822,VT,44.7527202,-72.1428914,Barton,rural,5822,VT,44.7527202,-72.1428914,Newport,5855.0,VT,2016_11_16_7_IorIs,yes,MechanicalTurkProject,44.75519788554982,-72.13542725111013,1977.0,44.77997789437548,-72.02763452366159,44.75505118579533,-71.91903824604955
1890,690,F,white,food service manager,somecoll,2,3,Hudson,rural,3051,NH,42.7605084,-71.4094937,Hudson,rural,3051,NH,42.7605084,-71.4094937,Hudson,3051.0,NH,2016_11_16_9_TwZFl,yes,MechanicalTurkProject,42.76429646317839,-71.41392654003512,1979.0,42.797907345892,-71.36397538541723,42.763996088051044,-71.33132073181429
1891,691,M,white,Student,somecoll,3,3,Plymouth,suburban,2360,MA,41.8820556,-70.6312898,Plymouth,suburban,2360,MA,41.8820556,-70.6312898,Amherst,1002.0,MA,2016_11_16_10_TEjqw,yes,MechanicalTurkProject,41.88476655151755,-70.63104731940602,1995.0,41.906092047700085,-70.58369303925805,41.916414356432455,-70.64799318457409
1892,692,F,white,Insurance Sales ,bach,3,4,Walpole,suburban,2081,MA,42.1462266,-71.2703781,Walpole,suburban,2081,MA,42.1462266,-71.2703781,Colchester,5439.0,VT,2016_11_16_12_wAhSI,yes,MechanicalTurkProject,42.1503504241872,-71.27864388301995,1990.0,42.10046010243858,-71.3084761824754,42.15434762206084,-71.39162274828247
1893,693,F,white,nurse,assoc,1,3,weymouth,suburban,2190,MA,42.1667306,-70.9523629,weymouth,suburban,2190,MA,42.1667306,-70.9523629,weymouth,2190.0,MA,2016_11_16_14_HXXfs,yes,MechanicalTurkProject,42.172579532233314,-70.94465561256523,1985.0,42.20588160522638,-70.93212868802799,42.198800744064336,-71.04710523691807
1894,694,F,white,Account Supervisor,bach,2,4,Norfolk,suburban,2056,MA,42.1136554,-71.3341632,Wrentham,suburban,3801,MA,43.0748116,-70.8054433,Boston - Downtown Crossing,2210.0,MA,2016_11_16_17_oWSnv,yes,MechanicalTurkProject,42.10648026950903,-71.3433919002871,1989.0,42.09643352863588,-71.34534481686826,42.117855165418284,-71.34910203652016
1895,695,F,black,Self-Employed,assoc,4,3,Brockton,suburban,2301,MA,42.0783714,-71.0423041,Brockton,suburban,2301,MA,42.0783714,-71.0423041,Brockton,2301.0,MA,2016_11_16_17_XHNml,yes,MechanicalTurkProject,42.081383394514255,-71.04466456544039,1979.0,42.07162226076213,-70.96437361710001,41.95731717235419,-70.93961250965926
1896,696,F,white,Tour Manager,bach,2,4,Lakeville,suburban,2347,MA,41.8345071,-70.957099,Lakeville,suburban,2347,MA,41.8345071,-70.957099,Nashua,3063.0,MA,2016_11_16_19_FGEZp,yes,MechanicalTurkProject,41.84114133563303,-70.9605794718006,1984.0,41.809234716726415,-70.89732658441073,41.83669648547327,-70.98739057990339
